document_id,publication_document_id,model,corpus,topic_id,topic_probability,second_topic_id,second_topic_probability,probability_margin,is_outlier,is_ambiguous,year,language,title,doi,source,corpus_unit,topic_original,topic_after_outlier_reduction,outlier_reassigned,original_topic,outlier_probability,suggested_topic,reassignment_method,reassignment_confidence,silhouette,distance_to_centroid,local_consistency
doi:10.47865/igob.vol7.n26.2024.341,doi:10.47865/igob.vol7.n26.2024.341,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.01678723171445431,35,0.01429408491511789,0.0024931467993364216,True,True,2024,es,Gestión de la cultura organizacional y desempeño docente en la IE N° 5127 Mártir José Olaya. Ventanilla. Lima,10.47865/igob.vol7.n26.2024.341,OpenAlex,metadata,-1,-1,False,-1,0.9832127682855457,,,,,,1.0
doi:10.2991/assehr.k.210615.042,doi:10.2991/assehr.k.210615.042,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.01678860065797499,2,0.011117562706092042,0.0056710379518829495,True,True,2021,en,Effective School Management in Industrial Revolution Era 4.0,10.2991/assehr.k.210615.042,OpenAlex,metadata,-1,-1,False,-1,0.9832113993420251,,,,,,0.5
record:ea44aca3f9b2b2da294456a4,record:ea44aca3f9b2b2da294456a4,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.016806186054828372,33,0.016244809749980636,0.0005613763048477362,True,True,2020,es,Concepción pedagógica para el desarrollo de la competencia comunicativa desde la gestión escolar en Educación General Básica de la Unidad Educativa Abelardo Tamariz Crespo,,OpenAlex,metadata,-1,-1,False,-1,0.9831938139451716,,,,,,1.0
doi:10.17227/rce.num78-8370,doi:10.17227/rce.num78-8370,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0168764072089423,39,0.01595734470273753,0.0009190625062047708,True,True,2020,en,School Management from the Voice of Their Protagonists in Spain,10.17227/rce.num78-8370,OpenAlex,metadata,-1,-1,False,-1,0.9831235927910577,,,,,,1.0
doi:10.33996/revistahorizontes.v8i32.726,doi:10.33996/revistahorizontes.v8i32.726,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.017037916453744292,35,0.016987815791406152,5.0100662338140034e-05,True,True,2024,es,Gestión escolar en instituciones educativas públicas en contextos de emergencia sanitaria,10.33996/revistahorizontes.v8i32.726,OpenAlex,metadata,-1,-1,False,-1,0.9829620835462557,,,,,,1.0
doi:10.37811/cl_rcm.v9i6.21803,doi:10.37811/cl_rcm.v9i6.21803,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.017095338794620735,0,0.010195611785825037,0.006899727008795698,True,True,2026,es,Seguimiento de la dirección escolar a la implementación de nuevas competencias logradas en las formaciones continuas de los docentes para una mejor efectividad en el aprendizaje.,10.37811/cl_rcm.v9i6.21803,OpenAlex,metadata,-1,-1,False,-1,0.9829046612053792,,,,,,1.0
doi:10.4000/14hpr,doi:10.4000/14hpr,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.017099873432483488,2,0.015643407304754987,0.0014564661277285014,True,True,2025,en,L’institution scolaire et ses agents à l’épreuve du discours managérial,10.4000/14hpr,OpenAlex,metadata,-1,-1,False,-1,0.9829001265675165,,,,,,1.0
doi:10.31014/aior.1993.05.04.569,doi:10.31014/aior.1993.05.04.569,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.017140800159817202,41,0.01579883712860618,0.0013419630312110215,True,True,2022,en,Democratic School Management and Social Capital,10.31014/aior.1993.05.04.569,OpenAlex,metadata,-1,-1,False,-1,0.9828591998401828,,,,,,1.0
record:a4579e02ab676f98dcf9e867,record:a4579e02ab676f98dcf9e867,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.017185278341188097,40,0.016651499435605756,0.0005337789055823404,True,True,2023,es,"Gestión directiva y clima organizacional en docentes de las instituciones educativas de la UGEL 04 - Comas, 2022",,OpenAlex,metadata,-1,-1,False,-1,0.9828147216588119,,,,,,1.0
doi:10.18800/cige2020.010,doi:10.18800/cige2020.010,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.017185438374430442,33,0.010828957578027097,0.0063564807964033455,True,True,2021,es,"Las comunidades profesionales de aprendizaje, como estrategia de gestión de las escuelas que aprenden: El caso de una Institución Educativa estatal del Distrito de Ate",10.18800/cige2020.010,OpenAlex,metadata,-1,-1,False,-1,0.9828145616255696,,,,,,0.9
doi:10.6007/ijarbss/v12-i9/14803,doi:10.6007/ijarbss/v12-i9/14803,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.017191281019095627,28,0.016897585638398074,0.0002936953806975534,True,True,2022,en,Practices of Accountability and Transparency in Financial Management among Secondary School Principals,10.6007/ijarbss/v12-i9/14803,OpenAlex,metadata,-1,-1,False,-1,0.9828087189809044,,,,,,1.0
record:ac17dae244a7ab05002e770a,record:ac17dae244a7ab05002e770a,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.017220253368082028,36,0.0171836441040089,3.6609264073127895e-05,True,True,2023,pt,Gestión escolar a prueba de turbilencias: Orientaciones y desafios en el contexto educativo português,,OpenAlex,metadata,-1,-1,False,-1,0.9827797466319179,,,,,,1.0
doi:10.4438/1988-592x-re-2021-393-487,doi:10.4438/1988-592x-re-2021-393-487,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.01722659801317863,5,0.011928138134434925,0.005298459878743706,True,True,2021,es,Aplicación de un análisis de importancia y realización de competencias para la identificación de prioridades en la formación docente,10.4438/1988-592x-re-2021-393-487,OpenAlex,metadata,-1,-1,False,-1,0.9827734019868214,,,,,,1.0
doi:10.1177/17411432211034174,doi:10.1177/17411432211034174,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.017229662336078273,28,0.01598694357353338,0.001242718762544892,True,True,2021,en,Principals’ perceptions of school autonomy and educational leadership,10.1177/17411432211034174,OpenAlex,metadata,-1,-1,False,-1,0.9827703376639217,,,,,,1.0
doi:10.1017/jgc.2020.22,doi:10.1017/jgc.2020.22,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.01731779128139307,7,0.01187329747680648,0.005444493804586592,True,True,2020,en,Student absenteeism in high schools: factors to consider,10.1017/jgc.2020.22,OpenAlex,metadata,-1,-1,False,-1,0.9826822087186069,,,,,,0.7
record:d549f21df41384c4c186c308,record:d549f21df41384c4c186c308,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.01732380525978149,37,0.016119196677232175,0.0012046085825493137,True,True,2026,es,Evaluación y dinámicas de privatización educativa en Argentina: Entre la medición de aprendizajes y la intervención de organizaciones no gubernamentales,,CONICET Digital,metadata,-1,-1,False,-1,0.9826761947402185,,,,,,0.7
doi:10.34140/bjbv8n2-107,doi:10.34140/bjbv8n2-107,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.017352340180668394,34,0.010314960920866412,0.007037379259801982,True,True,2026,es,Hacia un Liderazgo Situado y Transformacional: mediación crítica de TIC en la gestión escolar rural,10.34140/bjbv8n2-107,OpenAlex,metadata,-1,-1,False,-1,0.9826476598193316,,,,,,1.0
record:a20f2bef84f0f8e11ba65452,record:a20f2bef84f0f8e11ba65452,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.01743076473208426,0,0.017284816045614507,0.00014594868646975248,True,True,2021,es,La identidade professional de la dirección escolar. Uma nueva línea de investigación sobre liderazgo escolar exitoso,,OpenAlex,metadata,-1,-1,False,-1,0.9825692352679157,,,,,,1.0
doi:10.30828/real/2020.2.4,doi:10.30828/real/2020.2.4,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.017475498587570946,36,0.017183064765327508,0.0002924338222434382,True,True,2020,en,Principal Turnover: When is it a Problem and for Whom? Mapping Out Variations Within the Swedish Case,10.30828/real/2020.2.4,OpenAlex,metadata,-1,-1,False,-1,0.9825245014124291,,,,,,1.0
doi:10.33996/franztamayo.v3i6.312,doi:10.33996/franztamayo.v3i6.312,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.017480438223586855,14,0.017226591810178236,0.0002538464134086184,True,True,2021,es,La planificación participativa en la gestión escolar de la Unidad Educativa Madre Nazaria,10.33996/franztamayo.v3i6.312,OpenAlex,metadata,-1,-1,False,-1,0.9825195617764132,,,,,,1.0
doi:10.58557/(ijeh).v5i1.286,doi:10.58557/(ijeh).v5i1.286,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.017499085240792495,11,0.012190041537081387,0.005309043703711108,True,True,2025,en,Challenges in School Management and Supervision: Insights from Educators in Chinese Colleges,10.58557/(ijeh).v5i1.286,OpenAlex,metadata,-1,-1,False,-1,0.9825009147592075,,,,,,1.0
record:965761d639eca23bc3b7f88f,record:965761d639eca23bc3b7f88f,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.01751069680740525,36,0.014735832795011363,0.0027748640123938864,True,True,2025,es,Gestión escolar: Taller para la mejora continua de docentes de la Institución Educativa No32231 “Hipólito Unanue” de obas,,OpenAlex,metadata,-1,-1,False,-1,0.9824893031925948,,,,,,1.0
doi:10.29166/catedra.v5i2.3543,doi:10.29166/catedra.v5i2.3543,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.017591378604460826,22,0.015388871714788087,0.00220250688967274,True,True,2022,es,Estrategias de gestión educativa para fortalecer la ética docente,10.29166/catedra.v5i2.3543,OpenAlex,metadata,-1,-1,False,-1,0.9824086213955392,,,,,,1.0
doi:10.24036/spektrumpls.v9i4.114283,doi:10.24036/spektrumpls.v9i4.114283,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.01760644521053939,20,0.013670238922590157,0.003936206287949233,True,True,2021,en,Natural School Management: A New Paradigm for Education,10.24036/spektrumpls.v9i4.114283,OpenAlex,metadata,-1,-1,False,-1,0.9823935547894607,,,,,,1.0
doi:10.37134/saecj.vol9.no2.6.2020,doi:10.37134/saecj.vol9.no2.6.2020,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.01763741128085058,21,0.009628250029451496,0.008009161251399085,True,True,2020,en,School closure resulting from a bad school management approach: An early childhood teacher narrative,10.37134/saecj.vol9.no2.6.2020,OpenAlex,metadata,-1,-1,False,-1,0.9823625887191494,,,,,,1.0
record:2c0c67af2edbfb6b7092c875,record:2c0c67af2edbfb6b7092c875,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.01764344361384434,30,0.013837496037267291,0.0038059475765770505,True,True,2026,es,Las prácticas del liderazgo pedagógico: Caso de estudio I.E. César Vallejo,,OpenAlex,metadata,-1,-1,False,-1,0.9823565563861557,,,,,,1.0
record:d0253eaa67df74323fdf4d61,record:d0253eaa67df74323fdf4d61,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.017709728131342434,2,0.01690333230663245,0.0008063958247099857,True,True,2020,pt,Desafíos de la gestión escolar en la construcción de la educación integral,,OpenAlex,metadata,-1,-1,False,-1,0.9822902718686576,,,,,,1.0
doi:10.30900/kafkasegt.1192563,doi:10.30900/kafkasegt.1192563,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.017933559685556627,39,0.015884741123692772,0.002048818561863855,True,True,2024,en,Attributes and Actions of Principals as Instructional Leaders in Empowering School Management Teams (SMTs) in Schools,10.30900/kafkasegt.1192563,OpenAlex,metadata,-1,-1,False,-1,0.9820664403144433,,,,,,1.0
doi:10.29228/asrjournal.71516,doi:10.29228/asrjournal.71516,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.017989503859846188,21,0.010029249015893889,0.007960254843952299,True,True,2023,es,Investigation of Teachers' Views on Their Participation in School Management,10.29228/asrjournal.71516,OpenAlex,metadata,-1,-1,False,-1,0.9820104961401538,,,,,,1.0
doi:10.1108/ijem-06-2022-0236,doi:10.1108/ijem-06-2022-0236,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0179913727477255,28,0.015505180303237396,0.002486192444488106,True,True,2023,en,Cultural dimensions as key aspects to change and improve school performance: a qualitative study in the Brazilian public schools,10.1108/ijem-06-2022-0236,OpenAlex,metadata,-1,-1,False,-1,0.9820086272522744,,,,,,1.0
doi:10.47865/igob.vol4.2021.155,doi:10.47865/igob.vol4.2021.155,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.018002787658619086,30,0.013922411609686009,0.0040803760489330765,True,True,2021,es,"Liderazgo transformacional y la gestión educativa del director en la Institución Educativa 1129 Corazón de Jesús-Ugel 03, Lima",10.47865/igob.vol4.2021.155,OpenAlex,metadata,-1,-1,False,-1,0.9819972123413809,,,,,,1.0
doi:10.46498/reduipb.v26i2.1643,doi:10.46498/reduipb.v26i2.1643,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.018003550159752447,35,0.017946449516872465,5.710064287998279e-05,True,True,2022,es,Clima organizacional y el desarrollo de la gestión escolar del preescolar de la Universidad Metropolitana,10.46498/reduipb.v26i2.1643,OpenAlex,metadata,-1,-1,False,-1,0.9819964498402476,,,,,,1.0
doi:10.47191/ijsshr/v6-i6-36,doi:10.47191/ijsshr/v6-i6-36,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.018213510537391883,36,0.0149270482131513,0.0032864623242405827,True,True,2023,en,Implementation of Fun School Management at SMKN 3 and SMKN 2 Kuala Kapuas,10.47191/ijsshr/v6-i6-36,OpenAlex,metadata,-1,-1,False,-1,0.9817864894626082,,,,,,1.0
record:8f4c1697ea8f6e34f4f595a7,record:8f4c1697ea8f6e34f4f595a7,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.01823444847008765,30,0.014328299889349904,0.003906148580737746,True,True,2020,es,"El liderazgo directivo y su relación con la convivencia en la I.E. N° 56263 ""San Antonio"" del Distrito de Chamaca, provincia de Chumbivilcas, Cusco",,OpenAlex,metadata,-1,-1,False,-1,0.9817655515299124,,,,,,1.0
doi:10.22161/ijels.83.18,doi:10.22161/ijels.83.18,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.018277656422409496,28,0.01511650464629218,0.0031611517761173154,True,True,2023,en,School Management System and Governance of Elementary School Heads as Perceived by the School Community,10.22161/ijels.83.18,OpenAlex,metadata,-1,-1,False,-1,0.9817223435775905,,,,,,1.0
doi:10.22550/rep80-1-2022-07,doi:10.22550/rep80-1-2022-07,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.018279641625213974,28,0.016641536098447596,0.0016381055267663779,True,True,2022,es,Dirección de centros educativos y ampliación de autonomía con rendición de cuentas. El rol mediador del liderazgo pedagógico.,10.22550/rep80-1-2022-07,OpenAlex,metadata,-1,-1,False,-1,0.981720358374786,,,,,,0.9
record:b4d3836873088bea00ab92df,record:b4d3836873088bea00ab92df,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.01830510180028969,33,0.01586520010730969,0.002439901692980001,True,True,2023,es,Actualización e Innovación Curricular de la Facultad de Filosofía y Letras (2014-2017). Una experiencia institucional transformadora,,CONICET Digital,metadata,-1,-1,False,-1,0.9816948981997103,,,,,,0.5
doi:10.17081/eduhum.28.50.8331,doi:10.17081/eduhum.28.50.8331,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.018313305943551118,8,0.011033353045111398,0.0072799528984397194,True,True,2026,es,Gestión escolar e inclusión de estudiantes migrantes: tensiones y desafíos en la implementación de políticas educativas,10.17081/eduhum.28.50.8331,OpenAlex,metadata,-1,-1,False,-1,0.9816866940564489,,,,,,0.9
doi:10.5926/jjep.68.147,doi:10.5926/jjep.68.147,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.018387158581375344,39,0.014661453925129813,0.0037257046562455317,True,True,2020,en,Development of the Teamwork Inventory for Community-Based School Management:,10.5926/jjep.68.147,OpenAlex,metadata,-1,-1,False,-1,0.9816128414186247,,,,,,1.0
record:69c2b2ae56c56e2b6e1f9fa7,record:69c2b2ae56c56e2b6e1f9fa7,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.018432498074837586,34,0.01500431228595938,0.003428185788878206,True,True,2024,es,"Modelo didáctico comunicativo para la calidad educativa en estudiantes de educación primaria en una institución educativa pública, Lima",,OpenAlex,metadata,-1,-1,False,-1,0.9815675019251624,,,,,,1.0
record:63564ec815413f42fd35c1f5,record:63564ec815413f42fd35c1f5,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.018465455878140195,17,0.018414607307810693,5.084857032950155e-05,True,True,2024,es,"Gestión escolar y convivencia escolar en un colegio público del distrito de Chosica, 2024",,OpenAlex,metadata,-1,-1,False,-1,0.9815345441218598,,,,,,0.9
doi:10.25656/01:21953,doi:10.25656/01:21953,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.018475579768345355,36,0.010627536506496898,0.007848043261848457,True,True,2020,en,Der Seiteneinstieg in den Lehrerberuf in Nordrhein-Westfalen. Perspektiven von Schulleitungen und Ausbildungsbeauftragten,10.25656/01:21953,OpenAlex,metadata,-1,-1,False,-1,0.9815244202316546,,,,,,1.0
doi:10.1111/ejed.12486,doi:10.1111/ejed.12486,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.018477495960383315,27,0.014832496681545564,0.003644999278837751,True,True,2022,en,A pedagogical model for effective online teacher professional development—findings from the Teacher Academy initiative of the European Commission,10.1111/ejed.12486,OpenAlex,metadata,-1,-1,False,-1,0.9815225040396167,,,,,,1.0
record:88c9e5aa94fabb8274f45648,record:88c9e5aa94fabb8274f45648,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.018536224212137624,7,0.016290773535286875,0.0022454506768507486,True,True,2024,es,Plan de acción que fortalezca la participación docente como estrategia para mejorar los resultados académicos,,OpenAlex,metadata,-1,-1,False,-1,0.9814637757878624,,,,,,0.8
doi:10.15517/rge.v10i1.57522,doi:10.15517/rge.v10i1.57522,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.018588460240812874,28,0.014179994256971347,0.004408465983841528,True,True,2023,es,"Gestión de los centros educativos de secundaria con recursos en la potestad discrecional, el quehacer de la coordinación académica y el liderazgo educativo",10.15517/rge.v10i1.57522,OpenAlex,metadata,-1,-1,False,-1,0.9814115397591872,,,,,,1.0
doi:10.37811/cl_rcm.v9i6.22206,doi:10.37811/cl_rcm.v9i6.22206,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.01860110235970711,34,0.01070898726908879,0.007892115090618318,True,True,2026,es,Modelo Freireano–Territorial de Gestión Directiva y Liderazgo Pedagógico Rural: Evidencia Empírica y Propuesta Gnoseológica desde un Estudio Cualitativo en Colombia,10.37811/cl_rcm.v9i6.22206,OpenAlex,metadata,-1,-1,False,-1,0.9813988976402929,,,,,,1.0
doi:10.70577/reg.v4i2.112,doi:10.70577/reg.v4i2.112,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.018602444963908966,0,0.014644836919606366,0.003957608044302599,True,True,2025,es,"Transformación de la gestión educativa hacia escuelas del siglo XXI: inclusivas, innovadoras y capaces de afrontar desafíos.",10.70577/reg.v4i2.112,OpenAlex,metadata,-1,-1,False,-1,0.981397555036091,,,,,,1.0
record:4e8864e9a3664044432a3a82,record:4e8864e9a3664044432a3a82,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.01861866071924445,3,0.01576221470896708,0.0028564460102773713,True,True,2026,es,Assist Control,,OpenAlex,metadata,-1,-1,False,-1,0.9813813392807555,,,,,,0.0
doi:10.3389/feduc.2025.1683084,doi:10.3389/feduc.2025.1683084,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.018737816045830025,11,0.01771410871012734,0.001023707335702683,True,True,2025,en,The dual principal leadership structure in international schools’ management: a study based on two schools in Mainland China,10.3389/feduc.2025.1683084,OpenAlex,metadata,-1,-1,False,-1,0.98126218395417,,,,,,1.0
doi:10.64747/6pcz9q57,doi:10.64747/6pcz9q57,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.01876766336769047,23,0.01622335589949702,0.0025443074681934484,True,True,2025,es,Clima escolar y rendimiento académico: estudio correlacional en instituciones fiscales de la sierra ecuatoriana,10.64747/6pcz9q57,OpenAlex,metadata,-1,-1,False,-1,0.9812323366323096,,,,,,0.9
record:acc0f2a73ba196432d9cb2ab,record:acc0f2a73ba196432d9cb2ab,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.018808089250241564,20,0.017190764396373005,0.001617324853868559,True,True,2025,es,"Gestión escolar y gestión por resultados en una institución educativa pública, Ventanilla - Callao 2025",,OpenAlex,metadata,-1,-1,False,-1,0.9811919107497584,,,,,,1.0
record:4d4d6c097106c408601850f2,record:4d4d6c097106c408601850f2,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.018865546689461134,9,0.01346859906815176,0.005396947621309375,True,True,2026,es,El Liderazgo Escolar en la Reconstrucción Educativa: Estrategias Para Mitigar El Impacto de Desastres Naturales en Escuelas Secundarias,,OpenAlex,metadata,-1,-1,False,-1,0.9811344533105388,,,,,,1.0
doi:10.59899/ref-post-2-c13,doi:10.59899/ref-post-2-c13,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.018871478981992776,37,0.017499318873319337,0.001372160108673439,True,True,2024,es,Capítulo 13: Cultura del mejoramiento continuo en la educación media: clave para elevar el desempeño académico,10.59899/ref-post-2-c13,OpenAlex,metadata,-1,-1,False,-1,0.9811285210180072,,,,,,1.0
doi:10.47191/jefms/v6-i3-19,doi:10.47191/jefms/v6-i3-19,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.01895414589097933,28,0.01227130090022413,0.0066828449907552,True,True,2023,en,School Management in Creating Effective Schools in the Covid Era at Adyatma Sukodono Lumajang Pharmaceutical Vocational School,10.47191/jefms/v6-i3-19,OpenAlex,metadata,-1,-1,False,-1,0.9810458541090207,,,,,,1.0
record:a4dea66c3d132eefe1ade417,record:a4dea66c3d132eefe1ade417,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.019201712393110637,30,0.01827520805365643,0.0009265043394542059,True,True,2025,es,"Estrategias implementadas por la persona directora como líder pedagógico, para la supervisión educativa y acompañamiento docente en la Escuela Gil González Dávila, circuito 03, Dirección Regional de Nicoya: estudio de caso",,OpenAlex,metadata,-1,-1,False,-1,0.9807982876068894,,,,,,1.0
doi:10.55867/libroqual23.01,doi:10.55867/libroqual23.01,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.019220318085146258,36,0.01865948599700709,0.0005608320881391668,True,True,2023,es,La gestión educativa en la educación escolarizada. Reflexiones teóricas para la práctica,10.55867/libroqual23.01,OpenAlex,metadata,-1,-1,False,-1,0.9807796819148538,,,,,,0.8
doi:10.21573/vol36n12020.95673,doi:10.21573/vol36n12020.95673,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.019331323297858787,8,0.017764984118522512,0.001566339179336275,True,True,2020,es,"Disputas por el derecho a la educación y la educación pública en América Latina: políticas, instituciones y sujetos en la gubernamentalidad neoliberal",10.21573/vol36n12020.95673,OpenAlex,metadata,-1,-1,False,-1,0.9806686767021412,,,,,,0.9
doi:10.61598/s.r.c.a.v3i2.47,doi:10.61598/s.r.c.a.v3i2.47,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.019393193719587035,41,0.016349202318335858,0.0030439914012511775,True,True,2023,es,Análisis de la Relación entre la Gestión Escolar Participativa y la Calidad de la Educación en Escuelas Públicas de América Latina,10.61598/s.r.c.a.v3i2.47,OpenAlex,metadata,-1,-1,False,-1,0.980606806280413,,,,,,0.9
doi:10.26803/ijlter.20.4.15,doi:10.26803/ijlter.20.4.15,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.019422069786147574,41,0.013620835859048722,0.005801233927098852,True,True,2021,en,"Revisiting Robert Axelrod: Cooperation, School Management and Teacher Unions",10.26803/ijlter.20.4.15,OpenAlex,metadata,-1,-1,False,-1,0.9805779302138524,,,,,,1.0
record:9f7ce1d295c412061c163c33,record:9f7ce1d295c412061c163c33,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.019450570188648483,40,0.01656903356384323,0.002881536624805253,True,True,2020,es,Práctica reflexiva y gestión escolar : una mirada crítica de la experiencia en clave de cambio,,OpenAlex,metadata,-1,-1,False,-1,0.9805494298113515,,,,,,1.0
record:221d2eac95f6192db520675b,record:221d2eac95f6192db520675b,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.019471319648967568,35,0.012193628918665933,0.007277690730301635,True,True,2024,es,Monitoreo y acompañamiento pedagógico para mejorar la enseñanza de la lectoescritura en el primer grado de la región Huancavelica,,OpenAlex,metadata,-1,-1,False,-1,0.9805286803510325,,,,,,1.0
record:008f5ed679416e983e953767,record:008f5ed679416e983e953767,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.01947254806440516,34,0.0172501964535853,0.002222351610819861,True,True,2022,es,Gestión escolar y clima organizacional en una institución educativa pública de Jaén-Cajamarca,,OpenAlex,metadata,-1,-1,False,-1,0.9805274519355949,,,,,,1.0
record:9e6b279c3690576201ad6ee8,record:9e6b279c3690576201ad6ee8,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.019472775508628554,40,0.016444031496907697,0.003028744011720857,True,True,2020,es,La gestión escolar en contextos de pobreza : el caso de una escuela del conurbano bonaerense,,OpenAlex,metadata,-1,-1,False,-1,0.9805272244913714,,,,,,1.0
doi:10.33225/pec/21.79.451,doi:10.33225/pec/21.79.451,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.019538851792339468,20,0.011634384135076005,0.007904467657263462,True,True,2021,en,"FACTORS CONTRIBUTING TO POOR LEARNER PERFORMANCE IN MATHEMATICS: A CASE OF SELECTED SCHOOLS IN MPUMALANGA PROVINCE, SOUTH AFRICA",10.33225/pec/21.79.451,OpenAlex,metadata,-1,-1,False,-1,0.9804611482076605,,,,,,1.0
doi:10.20525/ijrbs.v12i6.2708,doi:10.20525/ijrbs.v12i6.2708,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.019548160483698087,28,0.017174105613068712,0.0023740548706293746,True,True,2023,en,Transforming school management system using participative management approach in South Africa,10.20525/ijrbs.v12i6.2708,OpenAlex,metadata,-1,-1,False,-1,0.9804518395163019,,,,,,1.0
doi:10.37811/cl_rcm.v7i5.8184,doi:10.37811/cl_rcm.v7i5.8184,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.01955875461667974,35,0.01937245548227974,0.00018629913439999896,True,True,2023,es,"Gestión Educativa Desde la Percepción de Exdirectores de Educación Básica Regular en el Ámbito de la UGEL La Convención, 2023",10.37811/cl_rcm.v7i5.8184,OpenAlex,metadata,-1,-1,False,-1,0.9804412453833202,,,,,,1.0
doi:10.21703/rexe.20212042ortiz-mallegas11,doi:10.21703/rexe.20212042ortiz-mallegas11,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.019638321447387933,41,0.014844121084849424,0.004794200362538508,True,True,2021,es,Condiciones de organización del trabajo en convivencia escolar y cooperación profesional,10.21703/rexe.20212042ortiz-mallegas11,OpenAlex,metadata,-1,-1,False,-1,0.980361678552612,,,,,,0.7
doi:10.37811/cl_rcm.v5i4.755,doi:10.37811/cl_rcm.v5i4.755,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.019687978191191238,36,0.015512228242600786,0.004175749948590452,True,True,2021,es,Gestión educativa y competencias profesionales directivas,10.37811/cl_rcm.v5i4.755,OpenAlex,metadata,-1,-1,False,-1,0.9803120218088087,,,,,,1.0
doi:10.5377/arquitectura.v10i20.21404,doi:10.5377/arquitectura.v10i20.21404,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.019702134966985346,40,0.013714923636383453,0.005987211330601892,True,True,2025,es,Análisis de los sistemas de aseguramiento del confort higrotérmico en infraestructuras educativas. Caso de estudio: Unidad Educativa Abdón Calderón,10.5377/arquitectura.v10i20.21404,OpenAlex,metadata,-1,-1,False,-1,0.9802978650330146,,,,,,0.4
