document_id,publication_document_id,model,corpus,topic_id,topic_probability,hdbscan_membership_strength,bertopic_topic_distribution_max,bertopic_second_topic_id,bertopic_second_distribution,probability_margin,outlier_score,is_outlier,is_ambiguous,year,language,title,doi,source,corpus_unit,topic_original,topic_after_outlier_reduction,outlier_reassigned,original_topic,suggested_topic,reassignment_method,reassignment_confidence,accepted_reassignment,relevance_status,relevance_score,silhouette,distance_to_centroid,local_consistency,nearest_topic,nearest_centroid_similarity,second_nearest_topic,second_nearest_centroid_similarity,assignment_margin,semantic_distance_to_centroid
doi:10.4102/sajce.v10i1.617,doi:10.4102/sajce.v10i1.617,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.12075422888844647,1,0.11032275677839104,0.010431472110055434,0.266396,True,False,2020,en,Overcrowded classrooms - The Achilles heel of South African education?,10.4102/sajce.v10i1.617,OpenAlex,metadata,-1,-1,False,-1,5,nearest_semantic_centroid,0.661357,False,included,1.028631,,,0.6,5,0.661357,1,0.650518,0.010839,
record:76d4ac12f829f1b7ecf52915,record:76d4ac12f829f1b7ecf52915,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.06633988169564416,13,0.035655737475471974,0.030684144220172183,0.666314,True,False,2020,en,A STUDY OF SCHOOL MANAGEMENT COMMITTEE: CHALLENGES AND SOLUTIONS,,OpenAlex,metadata,-1,-1,False,-1,1,nearest_semantic_centroid,0.848221,False,included,1.010986,,,1.0,1,0.848221,4,0.792685,0.055536,
doi:10.51244/ijrsi.2024.11120034,doi:10.51244/ijrsi.2024.11120034,BERTopic-METADATA-MULTILINGUAL,metadata,2,1.0,1.0,1.0,9,2.836624773495977e-308,1.0,0.0,False,False,2025,en,"Influence of Teacher Training on ICT Usage in School Management Information Systems: A Case of Rorya District, Tanzania",10.51244/ijrsi.2024.11120034,OpenAlex,metadata,2,2,False,2,,,,False,included,1.01737,0.717965,0.380547,1.0,2,0.851898,1,0.734963,0.116935,0.148102
doi:10.35723/ajie.v8i2.399,doi:10.35723/ajie.v8i2.399,BERTopic-METADATA-MULTILINGUAL,metadata,11,1.0,1.0,1.0,1,3.480113803432771e-308,1.0,0.0,False,False,2024,en,Two Decades of Muhammadiyah School Management Research: Bibliometric Analysis,10.35723/ajie.v8i2.399,OpenAlex,metadata,11,11,False,11,,,,False,included,1.031267,0.895004,0.141894,1.0,11,0.80929,1,0.705806,0.103484,0.19071
doi:10.31851/jmksp.v6i1.4036,doi:10.31851/jmksp.v6i1.4036,BERTopic-METADATA-MULTILINGUAL,metadata,13,0.8893970847719803,0.889397,0.5641708866674043,1,0.053730516418005664,0.5104403702493987,0.110603,False,False,2020,en,PENGARUH MANAJEMEN KEPALA SEKOLAH DAN PROFESIONALISME GURU TERHADAP KINERJA GURU,10.31851/jmksp.v6i1.4036,OpenAlex,metadata,13,13,False,13,,,,False,included,1.128098,0.595076,0.505755,0.7,13,0.899875,1,0.877453,0.022423,0.100125
doi:10.1080/02522667.2021.1909220,doi:10.1080/02522667.2021.1909220,BERTopic-METADATA-MULTILINGUAL,metadata,2,0.6866580247791614,0.686658,0.3789814687301268,9,0.04458416019842265,0.33439730853170413,0.313342,False,True,2021,en,Investigating the school characteristics/attributes via the relationships between school management efficiency and representative factors of mobile e-learning: DEA and data mining methodology,10.1080/02522667.2021.1909220,OpenAlex,metadata,2,2,False,2,,,,False,included,1.015008,0.726527,0.235941,1.0,2,0.817536,1,0.739793,0.077743,0.182464
doi:10.38140/pie.v41i4.7102,doi:10.38140/pie.v41i4.7102,BERTopic-METADATA-MULTILINGUAL,metadata,10,1.0,1.0,1.0,3,3.4490345589484365e-308,1.0,0.0,False,False,2023,en,Exploring collaborative strategies used by school management teams to sustain parental involvement in Xhariep District schools,10.38140/pie.v41i4.7102,OpenAlex,metadata,10,10,False,10,,,,False,included,1.028757,0.828216,0.302458,1.0,10,0.821358,1,0.775756,0.045603,0.178642
doi:10.1177/1741143220985196,doi:10.1177/1741143220985196,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.11380597869216978,3,0.08455264822688872,0.029253330465281058,0.502277,True,False,2021,en,School effectiveness for education for sustainable development (ESD): What characterizes an ESD-effective school organization?,10.1177/1741143220985196,OpenAlex,metadata,-1,-1,False,-1,1,nearest_semantic_centroid,0.761013,False,included,1.01922,,,1.0,1,0.761013,4,0.722049,0.038964,
doi:10.23960/jpp.v14.i2.202487,doi:10.23960/jpp.v14.i2.202487,BERTopic-METADATA-MULTILINGUAL,metadata,1,1.0,1.0,1.0,13,4.594839605868405e-308,1.0,0.0,False,False,2024,en,School Management Model Based on Community Participation HARMONY Approach to Improving School Quality,10.23960/jpp.v14.i2.202487,OpenAlex,metadata,1,1,False,1,,,,False,included,1.033337,0.482812,0.691882,1.0,1,0.822045,4,0.750786,0.071259,0.177955
doi:10.11594/jk6em.04.02.06,doi:10.11594/jk6em.04.02.06,BERTopic-METADATA-MULTILINGUAL,metadata,1,1.0,1.0,1.0,13,4.2401235443756005e-308,1.0,0.0,False,False,2021,en,Implementation of Total Quality Management in School Management: Cross Site Study at SMK Negeri 2 Banjarmasin and SMK Negeri 4 Banjarmasin,10.11594/jk6em.04.02.06,OpenAlex,metadata,1,1,False,1,,,,False,included,1.016357,0.467807,0.818187,1.0,1,0.805666,11,0.708105,0.097561,0.194334
doi:10.24036/ijeds.v6i2.472,doi:10.24036/ijeds.v6i2.472,BERTopic-METADATA-MULTILINGUAL,metadata,1,0.8807584715836397,0.880758,0.2400853024839774,13,0.1068541909052225,0.1332311115787549,0.119242,False,True,2024,en,Communication Strategies of School Principals for Effective School Management: A Literature Review,10.24036/ijeds.v6i2.472,OpenAlex,metadata,1,1,False,1,,,,False,included,1.088312,0.361278,0.648706,0.3,1,0.865049,0,0.82695,0.038099,0.134951
doi:10.1145/3516875.3516964,doi:10.1145/3516875.3516964,BERTopic-METADATA-MULTILINGUAL,metadata,2,0.5159162520813813,0.515916,0.20114554058216325,7,0.04546760955875495,0.1556779310234083,0.484084,False,True,2021,en,Implementation of Online Learning Based on Google Classroom Applications In Elementary School Management,10.1145/3516875.3516964,OpenAlex,metadata,2,2,False,2,,,,False,included,1.012534,0.635929,0.593003,1.0,2,0.745554,9,0.677038,0.068517,0.254446
doi:10.30954/2230-7311.2.2024.8,doi:10.30954/2230-7311.2.2024.8,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.06403473209313039,13,0.03572183229120607,0.02831289980192432,0.666314,True,False,2024,en,Functioning of School Management Committee (SMCs) in Tribal Areas School of Odisha,10.30954/2230-7311.2.2024.8,OpenAlex,metadata,-1,-1,False,-1,1,nearest_semantic_centroid,0.762885,False,included,1.016457,,,1.0,1,0.762885,4,0.703425,0.05946,
doi:10.1504/ijiie.2021.10037786,doi:10.1504/ijiie.2021.10037786,BERTopic-METADATA-MULTILINGUAL,metadata,2,0.9215104820447528,0.92151,0.6983990419400262,9,0.02889914401220868,0.6694998979278175,0.07849,False,False,2021,en,Factors influencing school management teams in implementing ICT policy in Botswana schools,10.1504/ijiie.2021.10037786,OpenAlex,metadata,2,2,False,2,,,,False,included,1.023213,0.742745,0.308509,1.0,2,0.815342,1,0.772014,0.043328,0.184658
doi:10.21009/jisae.071.04,doi:10.21009/jisae.071.04,BERTopic-METADATA-MULTILINGUAL,metadata,11,1.0,1.0,1.0,1,3.220399356297554e-308,1.0,0.0,False,False,2021,en,REALIZING THE PURPOSE OF ISLAMIC EDUCATION THROUGH BOARDING SCHOOL MANAGEMENT,10.21009/jisae.071.04,OpenAlex,metadata,11,11,False,11,,,,False,included,1.015372,0.905916,0.091085,1.0,11,0.930996,1,0.739604,0.191393,0.069004
record:076292cdb134c49670fbec5b,record:076292cdb134c49670fbec5b,BERTopic-METADATA-MULTILINGUAL,metadata,1,0.8950591471438369,0.895059,0.1790273319791096,1,0.11891763445054776,0.06010969752856185,0.104941,False,True,2020,en,Modern Trends of Involving Kazakhstan' Schoolchildren and Teachers in School Management,,OpenAlex,metadata,1,1,False,1,,,,False,included,1.021727,-0.191552,1.042663,0.5,1,0.790245,0,0.786838,0.003407,0.209754
record:2fd75c6eefe82a0e46ac85a0,record:2fd75c6eefe82a0e46ac85a0,BERTopic-METADATA-MULTILINGUAL,metadata,0,0.8594171979489781,0.859417,0.32534657325997757,13,0.08511238233696346,0.24023419092301412,0.35771,False,False,2023,en,Application of Analytic Hierarchy Process (AHP) in Evaluating Educational Leadership Theories for Effective School Management,,OpenAlex,metadata,0,0,False,0,,,,False,included,1.019276,0.569814,0.494646,1.0,0,0.84363,1,0.789865,0.053764,0.15637
doi:10.54784/1990-6587.1497,doi:10.54784/1990-6587.1497,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.07083091581763713,13,0.036483295391225606,0.034347620426411526,0.666314,True,False,2023,en,Pre and post assessment of school management committee: A case study of Sindh,10.54784/1990-6587.1497,OpenAlex,metadata,-1,-1,False,-1,1,nearest_semantic_centroid,0.859605,False,included,1.013809,,,1.0,1,0.859605,11,0.782286,0.077319,
doi:10.18844/ijlt.v13i3.5971,doi:10.18844/ijlt.v13i3.5971,BERTopic-METADATA-MULTILINGUAL,metadata,1,0.8938704097073051,0.89387,0.22789686807728193,13,0.10258189564950121,0.12531497242778072,0.10613,False,False,2021,en,The views of English teachers' towards school management and school managers*,10.18844/ijlt.v13i3.5971,OpenAlex,metadata,1,1,False,1,,,,False,included,1.015541,0.315295,0.709882,0.8,1,0.830537,0,0.785066,0.04547,0.169464
doi:10.51574/ijrer.v3i1.1340,doi:10.51574/ijrer.v3i1.1340,BERTopic-METADATA-MULTILINGUAL,metadata,11,1.0,1.0,1.0,1,3.1179324085223896e-308,1.0,0.0,False,False,2023,en,The Embodiment of Islamic Boarding School-Based School Management in Improving The Quality of Graduates,10.51574/ijrer.v3i1.1340,OpenAlex,metadata,11,11,False,11,,,,False,included,1.017468,0.903914,0.117429,1.0,11,0.92674,1,0.715994,0.210747,0.07326
doi:10.1007/978-3-031-32890-9_5,doi:10.1007/978-3-031-32890-9_5,BERTopic-METADATA-MULTILINGUAL,metadata,1,0.9145347199403383,0.914535,0.2257040301721622,7,0.12616956668083854,0.09953446349132367,0.085465,False,False,2023,en,The Trouble with Outsourcing School Management,10.1007/978-3-031-32890-9_5,OpenAlex,metadata,1,1,False,1,,,,False,included,0.983514,0.196592,0.842471,0.9,1,0.773667,7,0.711291,0.062375,0.226333
doi:10.5539/ies.v16n3p80,doi:10.5539/ies.v16n3p80,BERTopic-METADATA-MULTILINGUAL,metadata,2,1.0,1.0,1.0,9,2.866387038467893e-308,1.0,0.0,False,False,2023,en,Scenarios of Secondary School Management During the Digital Era in the Next Decade (2022-2031),10.5539/ies.v16n3p80,OpenAlex,metadata,2,2,False,2,,,,False,included,1.038316,0.662797,0.579348,1.0,2,0.852636,1,0.7679,0.084737,0.147364
doi:10.56457/jimk.v12i1.522,doi:10.56457/jimk.v12i1.522,BERTopic-METADATA-MULTILINGUAL,metadata,0,1.0,1.0,1.0,13,5.94180512898644e-308,1.0,0.0,False,False,2024,en,Designing A Leadership Training Program For School Principals To Improve The Quality Of School Management,10.56457/jimk.v12i1.522,OpenAlex,metadata,0,0,False,0,,,,False,included,1.073157,0.301123,0.912251,1.0,0,0.890209,1,0.836281,0.053928,0.109791
doi:10.3390/educsci14070724,doi:10.3390/educsci14070724,BERTopic-METADATA-MULTILINGUAL,metadata,1,0.9126639420357128,0.912664,0.28032476293529873,13,0.10144526682126911,0.17887949611402962,0.087336,False,False,2024,en,Dissecting the School Management Rubric in a Japanese Reform-Oriented Municipality,10.3390/educsci14070724,OpenAlex,metadata,1,1,False,1,,,,False,included,1.034305,0.346838,0.682167,0.7,1,0.798107,4,0.768963,0.029144,0.201893
doi:10.54922/ijehss.2022.0444,doi:10.54922/ijehss.2022.0444,BERTopic-METADATA-MULTILINGUAL,metadata,2,0.6635967475380973,0.663597,0.36273333685966813,9,0.04196379385707345,0.3207695430025947,0.336403,False,True,2022,en,IMPLEMENTATION OF SCHOOL MANAGEMENT INFORMATION SYSTEM IN IMPROVING THE QUALITY OF EDUCATION SERVICES AT KLATEN REGENCY,10.54922/ijehss.2022.0444,OpenAlex,metadata,2,2,False,2,,,,False,included,1.007158,0.669528,0.527151,1.0,1,0.829708,2,0.824054,0.005654,0.175946
doi:10.24234/miopap.v10i1.460,doi:10.24234/miopap.v10i1.460,BERTopic-METADATA-MULTILINGUAL,metadata,2,0.9696253400833266,0.969625,0.688653152800226,9,0.04437046914433697,0.644282683655889,0.030375,False,False,2023,en,MAIN COMPONENTS OF SCHOOL MANAGEMENT MODEL USING INFORMATION AND COMMUNICATIONS TECHNOLOGIES,10.24234/miopap.v10i1.460,OpenAlex,metadata,2,2,False,2,,,,False,included,1.008484,0.656474,0.496765,1.0,2,0.859356,1,0.767363,0.091992,0.140645
doi:10.21154/cendekia.v21i1.5943,doi:10.21154/cendekia.v21i1.5943,BERTopic-METADATA-MULTILINGUAL,metadata,11,1.0,1.0,1.0,1,3.134810261317902e-308,1.0,0.0,False,False,2023,en,International Islamic Boarding School Strategy for Realizing Superior Islamic Boarding School Management,10.21154/cendekia.v21i1.5943,OpenAlex,metadata,11,11,False,11,,,,False,included,1.025725,0.891408,0.190007,1.0,11,0.900586,1,0.705038,0.195548,0.099413
doi:10.5281/zenodo.7552441,doi:10.5281/zenodo.7552441,BERTopic-METADATA-MULTILINGUAL,metadata,0,1.0,1.0,1.0,13,4.722906109319222e-308,1.0,0.0,False,False,2023,en,Effective educational leadership and school management: The importance of strong leadership and managerial skills,10.5281/zenodo.7552441,OpenAlex,metadata,0,0,False,0,,,,False,included,1.079885,0.421757,0.884839,1.0,0,0.905193,13,0.8088,0.096393,0.094807
doi:10.18510/hssr.2020.8251,doi:10.18510/hssr.2020.8251,BERTopic-METADATA-MULTILINGUAL,metadata,0,0.8196665951902867,0.819667,0.3335018537559468,13,0.12231665391940467,0.21118519983654216,0.387418,False,False,2020,en,HEADMASTER LEADERSHIP EFFECT ON TASK LOAD OF SPECIAL EDUCATION INTEGRATION PROGRAM TEACHER,10.18510/hssr.2020.8251,OpenAlex,metadata,0,0,False,0,,,,False,included,1.018682,0.184623,0.963544,0.8,13,0.856499,0,0.840494,0.016005,0.159506
doi:10.17576/ebangi.2023.2002.18,doi:10.17576/ebangi.2023.2002.18,BERTopic-METADATA-MULTILINGUAL,metadata,1,1.0,1.0,1.0,13,4.56346254162118e-308,1.0,0.0,False,False,2023,en,EFFECTS OF THE ATTRIBUTES OF SCHOOL MANAGEMENT TEAMS ON THE MANAGEMENT OF QUALITY EDUCATION: TOWARDS SCHOOL EFFECTIVENESS,10.17576/ebangi.2023.2002.18,OpenAlex,metadata,1,1,False,1,,,,False,included,1.020573,0.448643,0.77962,1.0,1,0.842689,13,0.771352,0.071336,0.157312
doi:10.37641/jimkes.v13i5.3723,doi:10.37641/jimkes.v13i5.3723,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.08986170291581896,4,0.039704488692507665,0.0501572142233113,0.66345,True,False,2025,en,"Sailor Character Traits, Personality, and School Management Perceptions: Mental Readiness of Vocational Maritime Students",10.37641/jimkes.v13i5.3723,OpenAlex,metadata,-1,-1,False,-1,13,nearest_semantic_centroid,0.604722,False,included,1.013634,,,0.9,13,0.604722,11,0.536509,0.068213,
doi:10.1177/0013161x20912299,doi:10.1177/0013161x20912299,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.09956902203638922,3,0.06196066740972889,0.03760835462666033,0.702529,True,False,2020,en,"The Seduction of <i>Hyper-Surveillance</i>: Standards, Testing, and Accountability",10.1177/0013161x20912299,OpenAlex,metadata,-1,-1,False,-1,12,nearest_semantic_centroid,0.668718,False,included,1.006022,,,0.7,12,0.668718,7,0.664987,0.003731,
doi:10.24018/ejedu.2023.4.2.536,doi:10.24018/ejedu.2023.4.2.536,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.055168043843161575,13,0.04424957390578867,0.010918469937372909,0.666314,True,False,2023,en,Parental Roles in Attending Schools' management Meetings and Pupils' Academic Performance in Uganda,10.24018/ejedu.2023.4.2.536,OpenAlex,metadata,-1,-1,False,-1,10,nearest_semantic_centroid,0.811575,False,included,1.01612,,,1.0,10,0.811575,1,0.79791,0.013665,
doi:10.56238/uniknowindevolp-127,doi:10.56238/uniknowindevolp-127,BERTopic-METADATA-MULTILINGUAL,metadata,1,1.0,1.0,1.0,13,4.2290580692334816e-308,1.0,0.0,False,False,2023,en,The use of the PDCA cycle and the 5W2H tool as quality control tools by school management,10.56238/uniknowindevolp-127,OpenAlex,metadata,1,1,False,1,,,,False,included,0.988968,0.49909,0.712246,1.0,1,0.816989,2,0.770618,0.04637,0.183012
record:5dafdc5e92642737774921aa,record:5dafdc5e92642737774921aa,BERTopic-METADATA-MULTILINGUAL,metadata,7,1.0,1.0,1.0,0,4.660717856276389e-308,1.0,0.0,False,False,2020,en,Explaining the school management based on scientific metaphor or personal experience? A case study on the management approach of successful school principals,,OpenAlex,metadata,7,7,False,7,,,,False,included,1.03139,0.642677,0.573692,0.9,7,0.762816,0,0.697724,0.065093,0.237184
doi:10.1108/tqm-04-2020-0071,doi:10.1108/tqm-04-2020-0071,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.12250069207730403,4,0.1154756145205601,0.007025077556743933,0.459198,True,False,2021,en,ISO 9001 standard and their impact on school management and planning and support systems-Comparative study on perception between heads-teachers,10.1108/tqm-04-2020-0071,OpenAlex,metadata,-1,-1,False,-1,1,nearest_semantic_centroid,0.813056,False,included,1.011876,,,0.2,1,0.813056,4,0.798219,0.014837,
doi:10.11594/ijmaber.04.03.27,doi:10.11594/ijmaber.04.03.27,BERTopic-METADATA-MULTILINGUAL,metadata,6,1.0,1.0,1.0,7,1.8685340922606095e-308,1.0,0.0,False,False,2023,en,"School Management Practices, Pupils' Academic Achievement, and Teach-ers' Work Performance During COVID-19 Pandemic",10.11594/ijmaber.04.03.27,OpenAlex,metadata,6,6,False,6,,,,False,included,1.014938,0.854058,0.347963,1.0,6,0.894969,4,0.786806,0.108162,0.105031
doi:10.52337/pjer.v3i2.469,doi:10.52337/pjer.v3i2.469,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.08047699564620966,13,0.03371527630616918,0.04676171934004048,0.666314,True,False,2020,en,EVALUATION OF SCHOOL MANAGEMENT COMMITTEE (SMC) ON QUALITY OF EDUCATION: A CASE OF SINDH,10.52337/pjer.v3i2.469,OpenAlex,metadata,-1,-1,False,-1,1,nearest_semantic_centroid,0.851092,False,included,1.011556,,,1.0,1,0.851092,5,0.779773,0.07132,
doi:10.3390/educsci15091099,doi:10.3390/educsci15091099,BERTopic-METADATA-MULTILINGUAL,metadata,2,1.0,1.0,1.0,9,2.7921683634903427e-308,1.0,0.0,False,False,2025,en,Digital Transformation of Vocational Schools in Switzerland: The Importance of Innovative School Management Behavior,10.3390/educsci15091099,OpenAlex,metadata,2,2,False,2,,,,False,included,1.024421,0.649833,0.646548,1.0,2,0.841368,1,0.722732,0.118635,0.158632
doi:10.62225/2583049x.2025.5.4.4744,doi:10.62225/2583049x.2025.5.4.4744,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.06311177956905205,13,0.04133533307752362,0.021776446491528427,0.666314,True,False,2025,en,Factors Influencing Effective School Management in Selected Public Secondary Schools in Lusaka District,10.62225/2583049x.2025.5.4.4744,OpenAlex,metadata,-1,-1,False,-1,1,nearest_semantic_centroid,0.823846,False,included,1.043138,,,1.0,1,0.823846,4,0.787374,0.036473,
doi:10.1177/17411432211051909,doi:10.1177/17411432211051909,BERTopic-METADATA-MULTILINGUAL,metadata,0,1.0,1.0,0.7425947896576449,13,0.05257388534231758,0.6900209043153274,0.178746,False,False,2021,en,Finding the missing link: Do principal qualifications make a difference in student achievement?,10.1177/17411432211051909,OpenAlex,metadata,0,0,False,0,,,,False,included,1.020751,0.248552,1.047636,1.0,13,0.756558,0,0.752836,0.003722,0.247164
doi:10.21831/pep.v28i2.78274,doi:10.21831/pep.v28i2.78274,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.10295061831194191,7,0.06793889006495953,0.035011728246982385,0.684937,True,False,2024,en,School management autonomy in Cambodia: A case study at new generation schools (NGS),10.21831/pep.v28i2.78274,OpenAlex,metadata,-1,-1,False,-1,1,nearest_semantic_centroid,0.694999,False,included,1.030808,,,0.9,1,0.694999,0,0.687603,0.007396,
doi:10.23919/ist-africa56635.2022.9845593,doi:10.23919/ist-africa56635.2022.9845593,BERTopic-METADATA-MULTILINGUAL,metadata,2,0.9696253400833266,0.969625,0.38728803847800025,9,0.11391643522843269,0.27337160324956755,0.030375,False,False,2022,en,School Management Information System (SMIS) for the Elite College,10.23919/ist-africa56635.2022.9845593,OpenAlex,metadata,2,2,False,2,,,,False,included,1.001293,0.439995,0.870698,1.0,2,0.759237,1,0.685423,0.073814,0.240763
doi:10.2991/assehr.k.200513.015,doi:10.2991/assehr.k.200513.015,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.059385258392225186,1,0.05643816460378256,0.0029470937884426285,0.666314,True,False,2020,en,Contribution of School Management Based on Local Values of Tri Hita Karana and Leadership Service,10.2991/assehr.k.200513.015,OpenAlex,metadata,-1,-1,False,-1,1,nearest_semantic_centroid,0.839569,False,included,1.015993,,,1.0,1,0.839569,13,0.838158,0.00141,
doi:10.15405/ejsbs.292,doi:10.15405/ejsbs.292,BERTopic-METADATA-MULTILINGUAL,metadata,8,1.0,1.0,1.0,0,1.5097235960824844e-308,1.0,0.0,False,False,2021,en,Analysis of Personal-Professional Status of Women Managers for Sustainable School Management in Turkey,10.15405/ejsbs.292,OpenAlex,metadata,8,8,False,8,,,,False,included,1.01589,0.808301,0.688965,1.0,8,0.788352,1,0.717238,0.071114,0.211648
doi:10.59765/qaia532f,doi:10.59765/qaia532f,BERTopic-METADATA-MULTILINGUAL,metadata,2,0.9829099946840583,0.98291,0.523869258422652,7,0.05998382891415328,0.4638854295084987,0.01709,False,False,2023,en,"Electronic Governance System Implementation and Its Influence on Public Secondary School Management: A Case Study of Meru District, Tanzania",10.59765/qaia532f,OpenAlex,metadata,2,2,False,2,,,,False,included,1.047613,0.719685,0.447226,1.0,2,0.805351,1,0.798675,0.006677,0.194649
doi:10.47191/ijsshr/v5-i12-06,doi:10.47191/ijsshr/v5-i12-06,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.17589982679988428,11,0.09572420351539182,0.08017562328449246,0.477745,True,False,2022,en,Adiwiyata-Program-Based School Management,10.47191/ijsshr/v5-i12-06,OpenAlex,metadata,-1,-1,False,-1,1,nearest_semantic_centroid,0.751622,False,included,1.026393,,,1.0,1,0.751622,4,0.726497,0.025125,
doi:10.1177/08920206211037738,doi:10.1177/08920206211037738,BERTopic-METADATA-MULTILINGUAL,metadata,6,1.0,1.0,1.0,7,1.8550716649855107e-308,1.0,0.0,False,False,2021,en,Leading schools through the COVID-19 crisis in a South-East Asian country,10.1177/08920206211037738,OpenAlex,metadata,6,6,False,6,,,,False,included,1.073519,0.852414,0.364026,1.0,6,0.911744,3,0.651804,0.25994,0.088256
doi:10.1007/978-3-031-42924-8_9,doi:10.1007/978-3-031-42924-8_9,BERTopic-METADATA-MULTILINGUAL,metadata,2,0.9696253400833266,0.969625,0.47536297256466425,9,0.08991213965361143,0.3854508329110528,0.030375,False,False,2023,en,Implementation and Evaluation of a Mobile Smart School Management System-NEUKinderApp,10.1007/978-3-031-42924-8_9,OpenAlex,metadata,2,2,False,2,,,,False,included,1.013723,0.559352,0.661788,1.0,2,0.752088,1,0.610346,0.141742,0.247912
doi:10.29086/2519-5476/2021/v28n1a13,doi:10.29086/2519-5476/2021/v28n1a13,BERTopic-METADATA-MULTILINGUAL,metadata,6,1.0,1.0,1.0,7,1.8817782729786336e-308,1.0,0.0,False,False,2021,en,The Perceptions and Experiences of School Management Teams and Teachers regarding Continuing Professional Development of Teachers in Digital Literacy amidst the COVID-19 Pandemic,10.29086/2519-5476/2021/v28n1a13,OpenAlex,metadata,6,6,False,6,,,,False,included,1.023197,0.853563,0.325888,1.0,6,0.808628,2,0.657028,0.1516,0.191372
doi:10.22178/pos.88-9,doi:10.22178/pos.88-9,BERTopic-METADATA-MULTILINGUAL,metadata,1,1.0,1.0,1.0,13,4.36908311500981e-308,1.0,0.0,False,False,2022,en,Exploration of School Management Model in Applying Quality Education,10.22178/pos.88-9,OpenAlex,metadata,1,1,False,1,,,,False,included,1.006089,0.475879,0.761283,1.0,1,0.882248,4,0.776633,0.105615,0.117752
doi:10.61408/jaet2022v24i01.12,doi:10.61408/jaet2022v24i01.12,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.05619678503476904,13,0.0408159483016804,0.01538083673308864,0.666314,True,False,2022,en,Determinants of School Management Teams Effectiveness in Managing Capitation Grants in Tanzania Community Secondary Schools,10.61408/jaet2022v24i01.12,OpenAlex,metadata,-1,-1,False,-1,1,nearest_semantic_centroid,0.781174,False,included,1.056813,,,1.0,1,0.781174,4,0.747332,0.033842,
doi:10.4324/9781003320579-3,doi:10.4324/9781003320579-3,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.10905694593170287,10,0.08769976824267352,0.021357177689029352,0.227334,True,False,2022,en,Community participation in school management in Ghana,10.4324/9781003320579-3,OpenAlex,metadata,-1,-1,False,-1,10,nearest_semantic_centroid,0.801093,False,included,1.011554,,,0.9,10,0.801093,3,0.795212,0.005881,
doi:10.35877/454ri.eduline1285,doi:10.35877/454ri.eduline1285,BERTopic-METADATA-MULTILINGUAL,metadata,1,0.9145347199403383,0.914535,0.3910609052445756,13,0.08021267633049138,0.3108482289140842,0.085465,False,False,2022,en,Effectiveness of School Management through Strengthening the Managerial Ability of School Principals in the Field of Education Financing,10.35877/454ri.eduline1285,OpenAlex,metadata,1,1,False,1,,,,False,included,1.042549,0.435411,0.543716,0.6,1,0.879903,13,0.799318,0.080585,0.120097
doi:10.51276/edu.v3i1.216,doi:10.51276/edu.v3i1.216,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.2072438642810683,1,0.16851514788993757,0.038728716391130735,0.516248,True,False,2022,en,Full Day School Management at SMA As Safi'iyah Medan,10.51276/edu.v3i1.216,OpenAlex,metadata,-1,-1,False,-1,11,nearest_semantic_centroid,0.763131,False,included,1.023866,,,0.8,11,0.763131,1,0.717739,0.045392,
doi:10.52380/ijpes.2022.9.3.725,doi:10.52380/ijpes.2022.9.3.725,BERTopic-METADATA-MULTILINGUAL,metadata,0,1.0,1.0,1.0,13,5.767352599267827e-308,1.0,0.0,False,False,2022,en,The Relationship Between Teachers' Perceived Power Distance and Organizational Silence in School Management,10.52380/ijpes.2022.9.3.725,OpenAlex,metadata,0,0,False,0,,,,False,included,1.020585,0.294587,0.942811,1.0,13,0.672177,0,0.64581,0.026367,0.35419
doi:10.34149/jmbr.v18i3.228,doi:10.34149/jmbr.v18i3.228,BERTopic-METADATA-MULTILINGUAL,metadata,13,1.0,1.0,1.0,0,6.073491575491306e-308,1.0,0.0,False,False,2021,en,"Pengaruh Kompetensi, Kompensasi, Disiplin Kerja terhadap Kinerja Guru pada Lazuardi Global Islamic School",10.34149/jmbr.v18i3.228,OpenAlex,metadata,13,13,False,13,,,,False,included,1.00893,0.661212,0.527185,1.0,13,0.853585,11,0.783054,0.070531,0.146415
