document_id,original_topic,macro_topic_id,subtopic_id,parent_topic_id,hierarchy_level,is_outlier,merge_proposal,human_decision
doi:10.26490/uncp.horizonteciencia.2022.22.1080,0,0,0.1,0,2,False,,pending
doi:10.37811/cl_rcm.v8i3.12103,3,3,3.1,3,2,False,,pending
doi:10.47865/igob.vol5.n17.2022.181,-1,,,,0,True,,pending
doi:10.33386/593dp.2021.4-1.664,5,5,5.0,5,2,False,,pending
doi:10.59427/rcli/2023/v23cs.2958-2962,3,3,3.1,3,2,False,,pending
doi:10.5027/psicoperspectivas-vol20-issue2-fulltext-2330,-1,,,,0,True,,pending
doi:10.64893/r469sh77,0,0,0.1,0,2,False,,pending
doi:10.35622/inudi.c.02.46,0,0,0.1,0,2,False,,pending
doi:10.35622/j.rie.2022.02.001,-1,,,,0,True,,pending
doi:10.11144/javerianacali.ppsi19.rcce,-1,,,,0,True,,pending
doi:10.6018/red.524401,-1,,,,0,True,,pending
doi:10.47796/ce.v11i01.765,1,1,1.1,1,2,False,,pending
doi:10.21855/ecociencia.95.703,-1,,,,0,True,,pending
doi:10.70262/riesafd.v1i2.2024.32,-1,,,,0,True,,pending
doi:10.21501/9786287765061,-1,,,,0,True,,pending
doi:10.35381/cm.v8i3.956,6,6,6.0,6,2,False,,pending
doi:10.36006/16307-4,-1,,,,0,True,,pending
doi:10.53595/rlo.v5.i12.116,-1,,,,0,True,,pending
doi:10.51528/rp.vol9.id2314,7,7,,7,1,False,,pending
doi:10.53387/sa.v3i7.59,0,0,0.1,0,2,False,,pending
doi:10.53673/th.v4i4.340,0,0,0.0,0,2,False,,pending
doi:10.63803/prisma.v1n1.02,7,7,,7,1,False,,pending
doi:10.36097/rsan.v1i39.1135,1,1,1.1,1,2,False,,pending
doi:10.31906/redpensar.v10i2.224,6,6,6.0,6,2,False,,pending
doi:10.33996/revistahorizontes.v6i25.450,1,1,1.1,1,2,False,,pending
doi:10.14507/epaa.28.4162,-1,,,,0,True,,pending
doi:10.56124/sapientiae.v9i19.021,0,0,0.1,0,2,False,,pending
doi:10.15359/ree.26-1.6,-1,,,,0,True,,pending
doi:10.18779/csye.v9i2.1110,-1,,,,0,True,,pending
doi:10.56048/mqr20225.8.4.2024.1758-1785,-1,,,,0,True,,pending
doi:10.56048/mqr20225.9.2.2025.e747,5,5,,5,1,False,,pending
doi:10.37843/rted.v16i2.390,3,3,3.1,3,2,False,,pending
doi:10.15517/rge.v11i1.60745,4,4,4.0,4,2,False,,pending
doi:10.29057/escs.v11i21.10888,0,0,0.1,0,2,False,,pending
doi:10.60100/tsede.v7i1.186,7,7,,7,1,False,,pending
doi:10.33996/merito.v1i1.4,-1,,,,0,True,,pending
doi:10.15381/rpiiedu.v1i3.21473,-1,,,,0,True,,pending
doi:10.54943/lree.v4i2.481,4,4,4.1,4,2,False,,pending
doi:10.29394/scientific.issn.2542-2987.2025.10.e3.7.138-152,3,3,3.1,3,2,False,,pending
doi:10.22458/ie.v25i39.4662,5,5,5.1,5,2,False,,pending
doi:10.33996/revistahorizontes.v9i39.1085,-1,,,,0,True,,pending
doi:10.37811/cl_rcm.v4i2.114,1,1,1.2,1,2,False,,pending
doi:10.14507/epaa.29.6261,-1,,,,0,True,,pending
doi:10.47606/acven/ph0229,1,1,1.1,1,2,False,,pending
doi:10.70681/cz734769,-1,,,,0,True,,pending
doi:10.64747/6pcz9q57,-1,,,,0,True,,pending
record:fd389b81dd5c81b8f2a2a5ae,2,2,,2,1,False,,pending
doi:10.5281/zenodo.18186632,4,4,4.1,4,2,False,,pending
doi:10.60100/tsede.v7i1.187,-1,,,,0,True,,pending
record:d3c139ec05324e3085b25c50,7,7,,7,1,False,,pending
doi:10.70577/xgf61t36rcd,0,0,0.1,0,2,False,,pending
doi:10.46363/searching.v5i2.3,0,0,0.1,0,2,False,,pending
record:566a82db1fdef3ed007d6a6d,10,10,,10,1,False,,pending
doi:10.33262/ap.v7i3.1.641,7,7,,7,1,False,,pending
doi:10.56712/latam.v6i3.4063,1,1,1.1,1,2,False,,pending
doi:10.33386/593dp.2021.4.576,6,6,6.1,6,2,False,,pending
doi:10.59427/rcli/2023/v23cs.3687-3692,1,1,1.1,1,2,False,,pending
doi:10.37811/cl_rcm.v4i2.164,-1,,,,0,True,,pending
doi:10.5281/zenodo.8176287,7,7,,7,1,False,,pending
doi:10.59427/rcli/2024/v24cs.1599-1604,1,1,1.1,1,2,False,,pending
doi:10.46785/lasjournal.v5i2.86,0,0,,0,1,False,,pending
doi:10.37260/repe.v7n14.5,0,0,0.1,0,2,False,,pending
doi:10.46377/dilemas.v11i1.3697,1,1,,1,1,False,,pending
doi:10.37843/rted.v16i2.424,7,7,,7,1,False,,pending
doi:10.56712/latam.v6i1.3436,6,6,6.0,6,2,False,,pending
doi:10.18050/eduser.v9n2a2,-1,,,,0,True,,pending
doi:10.15517/rge.v9i2.55445,5,5,5.0,5,2,False,,pending
doi:10.61616/rvdc.v7i1.1202,3,3,3.1,3,2,False,,pending
doi:10.56219/dialctica.v2i20.2142,3,3,3.1,3,2,False,,pending
doi:10.47865/igob.vol4.2021.155,-1,,,,0,True,,pending
doi:10.47865/igob.vol3.2020.94,-1,,,,0,True,,pending
doi:10.69890/hallazgos21.v5i3.480,-1,,,,0,True,,pending
doi:10.37843/rted.v17i1.460,7,7,,7,1,False,,pending
record:7df29e855a44a97f26410fd8,10,10,,10,1,False,,pending
doi:10.56048/mqr20225.9.3.2025.e1005,-1,,,,0,True,,pending
doi:10.51896/rilcods.v8i76.1144,-1,,,,0,True,,pending
doi:10.51915/ret.374,3,3,3.1,3,2,False,,pending
doi:10.6018/educatio.524941,-1,,,,0,True,,pending
doi:10.35381/cm.v11i1.1533,9,9,,9,1,False,,pending
doi:10.61616/rvdc.v6i3.1176,1,1,1.2,1,2,False,,pending
doi:10.14679/4644,0,0,,0,1,False,,pending
doi:10.70577/reg.v4i3.262,0,0,0.1,0,2,False,,pending
doi:10.23857/dc.v11i3.4510,2,2,2.1,2,2,False,,pending
doi:10.56712/latam.v5i3.2109,0,0,0.1,0,2,False,,pending
doi:10.61325/ser.v2i10.88,3,3,,3,1,False,,pending
doi:10.70577/ert9wn49/asce/1.18,3,3,3.1,3,2,False,,pending
doi:10.47865/igob.vol3.2020.90,4,4,4.1,4,2,False,,pending
doi:10.23857/pc.v10i12.10803,-1,,,,0,True,,pending
record:842cc54729b94df462f084d1,3,3,3.0,3,2,False,,pending
doi:10.70577/reg.v4i3.267,-1,,,,0,True,,pending
doi:10.29394/scientific.issn.2542-2987.2025.10.e6.1.23-44,-1,,,,0,True,,pending
doi:10.56926/unaaaciencia.v4i2.134,-1,,,,0,True,,pending
doi:10.29394/scientific.issn.2542-2987.2025.10.e2.8.162-181,-1,,,,0,True,,pending
doi:10.65050/rfn.v6n1a3,-1,,,,0,True,,pending
doi:10.69639/arandu.v12i3.1450,4,4,4.0,4,2,False,,pending
doi:10.51896/rilco.v8i29.1157,1,1,1.1,1,2,False,,pending
doi:10.1344/reire.47045,1,1,1.1,1,2,False,,pending
doi:10.15381/dds.n9.20324,5,5,5.0,5,2,False,,pending
doi:10.58515/019rspt,7,7,,7,1,False,,pending
doi:10.37594/dialogus.v1i7.525,3,3,3.1,3,2,False,,pending
doi:10.37811/cl_rcm.v7i5.8184,-1,,,,0,True,,pending
doi:10.29394/scientific.issn.2542-2987.2025.10.e4.3.57-78,-1,,,,0,True,,pending
doi:10.61616/rvdc.v6i1.482,2,2,2.1,2,2,False,,pending
doi:10.5377/esteli.v13i1.17706,6,6,6.0,6,2,False,,pending
doi:10.48204/j.holon.n5.a4956,7,7,,7,1,False,,pending
doi:10.56712/latam.v5i1.1712,6,6,6.0,6,2,False,,pending
record:39ef7abf4d5f2f8f376b9ba6,4,4,4.0,4,2,False,,pending
doi:10.37811/cl_rcm.v9i4.20241,-1,,,,0,True,,pending
doi:10.47422/ac.v3i3.94,3,3,3.1,3,2,False,,pending
doi:10.37811/cl_rcm.v10i1.22704,1,1,1.2,1,2,False,,pending
doi:10.47865/igob.vol7.n28.2024.385,7,7,,7,1,False,,pending
doi:10.69639/arandu.v13i1.2015,-1,,,,0,True,,pending
doi:10.29394/scientific.issn.2542-2987.2025.10.e2.5.107-128,-1,,,,0,True,,pending
doi:10.3390/su13169141,-1,,,,0,True,,pending
doi:10.14421/jpi.2019.82.239-258,11,11,,11,1,False,,pending
doi:10.18844/cjes.v16i2.5638,8,8,8.0,8,2,False,,pending
doi:10.33650/al-tanzim.v6i4.3461,1,1,,1,1,False,,pending
doi:10.17762/kuey.v27i1.4,6,6,6.1,6,2,False,,pending
doi:10.11591/ijere.v10i1.20953,1,1,1.0,1,2,False,,pending
doi:10.1080/19345747.2020.1849481,-1,,,,0,True,,pending
doi:10.33650/al-tanzim.v6i3.3383,11,11,,11,1,False,,pending
doi:10.1007/s10758-022-09631-9,2,2,2.1,2,2,False,,pending
doi:10.1016/j.ijedudev.2020.102196,-1,,,,0,True,,pending
doi:10.5897/err2020.4076,0,0,0.0,0,2,False,,pending
doi:10.3390/educsci11090511,5,5,,5,1,False,,pending
doi:10.18488/journal.73.2020.83.298.309,-1,,,,0,True,,pending
doi:10.7769/gesec.v14i7.2426,2,2,2.1,2,2,False,,pending
doi:10.1016/j.econedurev.2023.102464,-1,,,,0,True,,pending
doi:10.3390/su14137730,2,2,2.1,2,2,False,,pending
doi:10.3991/ijet.v15i12.13571,2,2,,2,1,False,,pending
doi:10.15548/jt.v28i2.666,11,11,,11,1,False,,pending
doi:10.5539/ies.v14n1p115,10,10,,10,1,False,,pending
doi:10.46303/ressat.2021.35,6,6,6.1,6,2,False,,pending
doi:10.24252/lp.2020v23n1i3,-1,,,,0,True,,pending
doi:10.4324/9781003321439-5,0,0,0.0,0,2,False,,pending
doi:10.20525/ijrbs.v12i6.2708,-1,,,,0,True,,pending
doi:10.22541/au.172254873.34023165/v1,2,2,2.0,2,2,False,,pending
doi:10.37481/jmeb.v1i2.220,0,0,0.0,0,2,False,,pending
doi:10.21009/jpmm.004.1.07,1,1,1.0,1,2,False,,pending
doi:10.29333/aje.2020.511a,1,1,1.1,1,2,False,,pending
doi:10.31332/str.v26i2.2360,2,2,2.0,2,2,False,,pending
doi:10.33650/al-tanzim.v5i2.1970,-1,,,,0,True,,pending
doi:10.3390/soc13040084,2,2,2.1,2,2,False,,pending
doi:10.1080/13603124.2022.2117414,-1,,,,0,True,,pending
doi:10.5281/zenodo.7800582,2,2,2.0,2,2,False,,pending
doi:10.52223/jssa20-010104-04,-1,,,,0,True,,pending
doi:10.1108/mbe-02-2019-0012,1,1,1.0,1,2,False,,pending
doi:10.36941/jesr-2020-0001,-1,,,,0,True,,pending
doi:10.1080/00220388.2023.2273800,-1,,,,0,True,,pending
doi:10.25147/ijcsr.2017.001.1.74,2,2,2.0,2,2,False,,pending
doi:10.1080/15700763.2020.1823997,-1,,,,0,True,,pending
doi:10.1080/01900692.2022.2069118,-1,,,,0,True,,pending
doi:10.21125/inted.2024.1418,9,9,,9,1,False,,pending
doi:10.3390/su15139987,2,2,,2,1,False,,pending
doi:10.33422/ejte.2020.01.15,2,2,2.1,2,2,False,,pending
doi:10.46606/eajess2021v02i04.0124,-1,,,,0,True,,pending
doi:10.1177/1056787920963650,-1,,,,0,True,,pending
doi:10.2991/assehr.k.201214.326,-1,,,,0,True,,pending
doi:10.18178/ijiet.2020.10.9.1446,2,2,2.0,2,2,False,,pending
doi:10.2991/assehr.k.210615.042,-1,,,,0,True,,pending
doi:10.14689/ejer.2021.96.4,11,11,,11,1,False,,pending
doi:10.1080/13603124.2024.2369987,-1,,,,0,True,,pending
doi:10.3390/su13084195,-1,,,,0,True,,pending
record:b081f307c0f94dd3b999ee77,6,6,6.1,6,2,False,,pending
doi:10.3390/ijerph182312763,13,13,,13,1,False,,pending
doi:10.1007/978-981-16-9640-4_9,-1,,,,0,True,,pending
doi:10.57125/fed.2023.06.25.05,-1,,,,0,True,,pending
doi:10.52431/murobbi.v8i2.2795,-1,,,,0,True,,pending
doi:10.1108/jea-08-2020-0171,-1,,,,0,True,,pending
doi:10.5937/straman2200009j,-1,,,,0,True,,pending
doi:10.14421/jpai.v21i1.8632,11,11,,11,1,False,,pending
doi:10.70023/piqm24124,9,9,,9,1,False,,pending
doi:10.1007/s10780-021-09425-5,0,0,0.0,0,2,False,,pending
doi:10.26803/ijlter.22.9.26,1,1,1.0,1,2,False,,pending
doi:10.37729/scripta.v7i2.830,11,11,,11,1,False,,pending
doi:10.23918/ijsses.v9i4p24,13,13,,13,1,False,,pending
doi:10.47836/pjssh.31.1.21,-1,,,,0,True,,pending
doi:10.22161/ijels.83.18,-1,,,,0,True,,pending
doi:10.46303/repam.2023.16,1,1,1.1,1,2,False,,pending
doi:10.32629/jher.v3i4.913,-1,,,,0,True,,pending
doi:10.11591/ijere.v12i2.24948,2,2,2.1,2,2,False,,pending
record:8b515fb6ec553d8bba0fc908,2,2,2.1,2,2,False,,pending
doi:10.38124/ijisrt/ijisrt24apr2465,2,2,2.0,2,2,False,,pending
doi:10.17762/ijnpme.v10i01.93,13,13,,13,1,False,,pending
doi:10.46303/repam.2023.33,1,1,1.1,1,2,False,,pending
record:843c93bb5b396dc2a568aaa4,-1,,,,0,True,,pending
doi:10.1108/jmd-01-2019-0005,-1,,,,0,True,,pending
doi:10.31958/jt.v24i1.2879,11,11,,11,1,False,,pending
doi:10.55041/ijsrem17618,2,2,2.0,2,2,False,,pending
doi:10.30828/real.1134984,6,6,6.1,6,2,False,,pending
doi:10.55606/sokoguru.v1i3.60,1,1,1.0,1,2,False,,pending
doi:10.31838/jcr.07.06.46,-1,,,,0,True,,pending
doi:10.1080/13632434.2022.2144201,5,5,,5,1,False,,pending
doi:10.33225/pec/21.79.451,-1,,,,0,True,,pending
doi:10.1080/13632434.2023.2176483,1,1,1.1,1,2,False,,pending
doi:10.3389/feduc.2023.1228181,-1,,,,0,True,,pending
doi:10.52690/jswse.v1i1.4,-1,,,,0,True,,pending
doi:10.1007/s43545-021-00192-9,-1,,,,0,True,,pending
doi:10.1016/j.jebo.2024.04.010,8,8,8.0,8,2,False,,pending
doi:10.4102/aosis.2020.bk213.09,0,0,,0,1,False,,pending
doi:10.17227/rce.num78-8370,-1,,,,0,True,,pending
doi:10.46606/eajess2020v01i03.0046,-1,,,,0,True,,pending
doi:10.1186/s12916-020-01539-4,-1,,,,0,True,,pending
doi:10.14689/enad.26.12,-1,,,,0,True,,pending
doi:10.31812/educdim.v55i0.3952,-1,,,,0,True,,pending
doi:10.3390/su14074293,2,2,,2,1,False,,pending
doi:10.1016/j.ssaho.2024.101141,-1,,,,0,True,,pending
doi:10.33423/jhetp.v22i12.5472,-1,,,,0,True,,pending
doi:10.3390/ijerph19010432,6,6,6.0,6,2,False,,pending
doi:10.25212/lfu.qzj.7.2.26,2,2,2.1,2,2,False,,pending
doi:10.23887/ijerr.v6i2.66039,2,2,2.1,2,2,False,,pending
doi:10.5281/zenodo.6612505,0,0,0.1,0,2,False,,pending
doi:10.17762/pae.v58i1.955,1,1,1.1,1,2,False,,pending
doi:10.47672/ajlg.1036,-1,,,,0,True,,pending
doi:10.1590/1806-9649-2022v29e622,6,6,6.1,6,2,False,,pending
doi:10.1080/00131857.2020.1793653,6,6,6.1,6,2,False,,pending
doi:10.1177/19427751221138875,5,5,,5,1,False,,pending
doi:10.22161/jhed.4.1.11,-1,,,,0,True,,pending
doi:10.26858/jiap.v9i2.12333,1,1,,1,1,False,,pending
doi:10.17275/per.22.58.9.3,2,2,,2,1,False,,pending
doi:10.18662/rrem/217,5,5,5.0,5,2,False,,pending
doi:10.11648/j.edu.20221101.13,-1,,,,0,True,,pending
doi:10.24940/theijbm/2021/v9/i5/bm2105-049,-1,,,,0,True,,pending
record:ba0a513d15ad8bb73ea8dbf7,-1,,,,0,True,,pending
doi:10.1163/9789004547025_010,-1,,,,0,True,,pending
doi:10.4236/ce.2022.1311227,5,5,5.0,5,2,False,,pending
doi:10.31538/cjotl.v3i1.428,11,11,,11,1,False,,pending
doi:10.33140/psi.01.02.03,2,2,2.1,2,2,False,,pending
doi:10.24023/futurejournal/2175-5825/2020.v12i3.517,1,1,,1,1,False,,pending
doi:10.20952/revtee.v13i32.13168,-1,,,,0,True,,pending
doi:10.5926/jjep.68.147,-1,,,,0,True,,pending
doi:10.12928/ijemi.v3i3.6056,13,13,,13,1,False,,pending
doi:10.1017/jgc.2021.4,-1,,,,0,True,,pending
doi:10.1080/13603116.2020.1846799,5,5,,5,1,False,,pending
doi:10.1007/s40299-022-00690-1,0,0,0.0,0,2,False,,pending
doi:10.37500/ijessr.2020.3624,-1,,,,0,True,,pending
doi:10.48165/sajssh.2021.2107,-1,,,,0,True,,pending
doi:10.11648/j.edu.20241303.12,-1,,,,0,True,,pending
doi:10.53819/81018102t5053,-1,,,,0,True,,pending
doi:10.46328/ijres.2921,10,10,,10,1,False,,pending
doi:10.13189/ujer.2020.080829,-1,,,,0,True,,pending
doi:10.70287/epistemic.v1i1.3,1,1,,1,1,False,,pending
doi:10.4102/hsag.v27i0.1781,6,6,6.0,6,2,False,,pending
doi:10.35870/jpni.v4i1.123,2,2,2.0,2,2,False,,pending
doi:10.1007/978-3-030-41882-3_4,7,7,,7,1,False,,pending
doi:10.21070/icecrs2020390,1,1,1.1,1,2,False,,pending
doi:10.4018/978-1-7998-7168-2.ch011,2,2,2.1,2,2,False,,pending
doi:10.33262/ap.v5i4.410,3,3,3.1,3,2,False,,pending
doi:10.37896/pj11.10/017,-1,,,,0,True,,pending
doi:10.1177/08920206221084050,6,6,6.1,6,2,False,,pending
doi:10.4018/979-8-3693-9806-7.ch012,2,2,2.1,2,2,False,,pending
doi:10.1007/978-981-97-9330-3_5,0,0,0.0,0,2,False,,pending
doi:10.1108/sc-07-2020-0026,2,2,2.1,2,2,False,,pending
doi:10.11591/edulearn.v19i3.22012,0,0,0.0,0,2,False,,pending
doi:10.2139/ssrn.4547287,-1,,,,0,True,,pending
record:891124ed8faeae50894b6789,2,2,2.1,2,2,False,,pending
doi:10.1177/1741143220915925,0,0,0.0,0,2,False,,pending
doi:10.26803/ijlter.20.4.15,-1,,,,0,True,,pending
doi:10.4324/9781003320579,-1,,,,0,True,,pending
doi:10.24036/jptk.v5i2.27123,1,1,1.0,1,2,False,,pending
doi:10.20944/preprints202501.1373.v1,1,1,1.1,1,2,False,,pending
doi:10.47750/jett.2021.12.01.004,-1,,,,0,True,,pending
doi:10.21831/jpv.v10i2.29981,1,1,,1,1,False,,pending
doi:10.46799/jsss.v2i2.114,11,11,,11,1,False,,pending
doi:10.2991/978-2-38476-004-6_62,10,10,,10,1,False,,pending
doi:10.29303/jppipa.v10i4.7033,2,2,2.1,2,2,False,,pending
doi:10.4018/978-1-7998-7168-2.ch002,6,6,6.1,6,2,False,,pending
doi:10.69651/pijhss030305,0,0,,0,1,False,,pending
doi:10.3126/ija.v2i1.62820,-1,,,,0,True,,pending
doi:10.1080/09243453.2021.1923533,2,2,,2,1,False,,pending
doi:10.2991/assehr.k.200824.147,11,11,,11,1,False,,pending
doi:10.55942/jebl.v5i4.855,13,13,,13,1,False,,pending
doi:10.38140/pie.v42i2.7801,-1,,,,0,True,,pending
doi:10.18178/ijiet.2020.10.6.1406,2,2,2.0,2,2,False,,pending
doi:10.3390/ijerph20105856,-1,,,,0,True,,pending
doi:10.4018/978-1-7998-7168-2,6,6,6.1,6,2,False,,pending
doi:10.55056/cte.684,-1,,,,0,True,,pending
doi:10.30996/dia.v21i01.7594,1,1,1.0,1,2,False,,pending
doi:10.54884/s181570410025092-6,1,1,1.1,1,2,False,,pending
doi:10.17509/dedicated.v1i2.65929,2,2,2.0,2,2,False,,pending
doi:10.61987/edsojou.v2i2.711,1,1,1.1,1,2,False,,pending
doi:10.54298/ijith.v2i2.130,11,11,,11,1,False,,pending
doi:10.7176/jep/12-13-04,0,0,,0,1,False,,pending
doi:10.37134/saecj.vol9.no2.6.2020,-1,,,,0,True,,pending
doi:10.1596/1813-9450-9535,1,1,1.2,1,2,False,,pending
doi:10.5220/0010922400003364,-1,,,,0,True,,pending
doi:10.1109/ictai53825.2021.9673408,2,2,2.1,2,2,False,,pending
doi:10.4102/sajce.v10i1.617,-1,,,,0,True,,pending
record:76d4ac12f829f1b7ecf52915,-1,,,,0,True,,pending
doi:10.51244/ijrsi.2024.11120034,2,2,2.1,2,2,False,,pending
doi:10.35723/ajie.v8i2.399,11,11,,11,1,False,,pending
doi:10.31851/jmksp.v6i1.4036,13,13,,13,1,False,,pending
doi:10.1080/02522667.2021.1909220,2,2,,2,1,False,,pending
doi:10.38140/pie.v41i4.7102,10,10,,10,1,False,,pending
doi:10.1177/1741143220985196,-1,,,,0,True,,pending
doi:10.23960/jpp.v14.i2.202487,1,1,1.0,1,2,False,,pending
doi:10.11594/jk6em.04.02.06,1,1,1.0,1,2,False,,pending
doi:10.24036/ijeds.v6i2.472,1,1,,1,1,False,,pending
doi:10.1145/3516875.3516964,2,2,2.1,2,2,False,,pending
doi:10.30954/2230-7311.2.2024.8,-1,,,,0,True,,pending
doi:10.1504/ijiie.2021.10037786,2,2,2.1,2,2,False,,pending
doi:10.21009/jisae.071.04,11,11,,11,1,False,,pending
record:076292cdb134c49670fbec5b,1,1,1.2,1,2,False,,pending
record:2fd75c6eefe82a0e46ac85a0,0,0,,0,1,False,,pending
doi:10.54784/1990-6587.1497,-1,,,,0,True,,pending
doi:10.18844/ijlt.v13i3.5971,1,1,1.1,1,2,False,,pending
doi:10.51574/ijrer.v3i1.1340,11,11,,11,1,False,,pending
doi:10.1007/978-3-031-32890-9_5,1,1,1.1,1,2,False,,pending
doi:10.5539/ies.v16n3p80,2,2,2.1,2,2,False,,pending
doi:10.56457/jimk.v12i1.522,0,0,0.0,0,2,False,,pending
doi:10.3390/educsci14070724,1,1,,1,1,False,,pending
doi:10.54922/ijehss.2022.0444,2,2,,2,1,False,,pending
doi:10.24234/miopap.v10i1.460,2,2,2.1,2,2,False,,pending
doi:10.21154/cendekia.v21i1.5943,11,11,,11,1,False,,pending
doi:10.5281/zenodo.7552441,0,0,0.0,0,2,False,,pending
doi:10.18510/hssr.2020.8251,0,0,0.0,0,2,False,,pending
doi:10.17576/ebangi.2023.2002.18,1,1,1.0,1,2,False,,pending
doi:10.37641/jimkes.v13i5.3723,-1,,,,0,True,,pending
doi:10.1177/0013161x20912299,-1,,,,0,True,,pending
doi:10.24018/ejedu.2023.4.2.536,-1,,,,0,True,,pending
doi:10.56238/uniknowindevolp-127,1,1,1.0,1,2,False,,pending
record:5dafdc5e92642737774921aa,7,7,,7,1,False,,pending
doi:10.1108/tqm-04-2020-0071,-1,,,,0,True,,pending
doi:10.11594/ijmaber.04.03.27,6,6,6.1,6,2,False,,pending
doi:10.52337/pjer.v3i2.469,-1,,,,0,True,,pending
doi:10.3390/educsci15091099,2,2,2.1,2,2,False,,pending
doi:10.62225/2583049x.2025.5.4.4744,-1,,,,0,True,,pending
doi:10.1177/17411432211051909,0,0,0.0,0,2,False,,pending
doi:10.21831/pep.v28i2.78274,-1,,,,0,True,,pending
doi:10.23919/ist-africa56635.2022.9845593,2,2,2.0,2,2,False,,pending
doi:10.2991/assehr.k.200513.015,-1,,,,0,True,,pending
doi:10.15405/ejsbs.292,8,8,8.0,8,2,False,,pending
doi:10.59765/qaia532f,2,2,2.1,2,2,False,,pending
doi:10.47191/ijsshr/v5-i12-06,-1,,,,0,True,,pending
doi:10.1177/08920206211037738,6,6,6.1,6,2,False,,pending
doi:10.1007/978-3-031-42924-8_9,2,2,2.0,2,2,False,,pending
doi:10.29086/2519-5476/2021/v28n1a13,6,6,6.1,6,2,False,,pending
doi:10.22178/pos.88-9,1,1,1.0,1,2,False,,pending
doi:10.61408/jaet2022v24i01.12,-1,,,,0,True,,pending
doi:10.4324/9781003320579-3,-1,,,,0,True,,pending
doi:10.35877/454ri.eduline1285,1,1,,1,1,False,,pending
doi:10.51276/edu.v3i1.216,-1,,,,0,True,,pending
doi:10.52380/ijpes.2022.9.3.725,0,0,0.0,0,2,False,,pending
doi:10.34149/jmbr.v18i3.228,13,13,,13,1,False,,pending
doi:10.63544/ijss.v4i2.132,0,0,0.0,0,2,False,,pending
doi:10.56916/jirpe.v4i4.1770,-1,,,,0,True,,pending
doi:10.14295/aimj.v5i9.120,-1,,,,0,True,,pending
doi:10.31538/ndh.v6i1.1138,1,1,,1,1,False,,pending
doi:10.30998/fjik.v8i3.8607,-1,,,,0,True,,pending
doi:10.24036/spektrumpls.v9i4.114283,-1,,,,0,True,,pending
doi:10.4018/978-1-7998-7168-2.ch010,6,6,6.1,6,2,False,,pending
doi:10.61186/ijes.5.4.170,1,1,1.0,1,2,False,,pending
doi:10.37383/sbj170102,6,6,6.1,6,2,False,,pending
doi:10.3389/fpsyg.2021.641806,6,6,6.1,6,2,False,,pending
doi:10.4314/jae.v26i1.9s,-1,,,,0,True,,pending
doi:10.4018/978-1-6684-7818-9.ch020,8,8,8.0,8,2,False,,pending
doi:10.1080/2331186x.2024.2364544,2,2,2.1,2,2,False,,pending
doi:10.4018/978-1-7998-7168-2.ch003,-1,,,,0,True,,pending
doi:10.47191/jefms/v6-i3-19,-1,,,,0,True,,pending
doi:10.29228/asrjournal.71516,-1,,,,0,True,,pending
doi:10.35445/alishlah.v15i3.3068,1,1,1.0,1,2,False,,pending
doi:10.33258/birci.v4i4.2807,-1,,,,0,True,,pending
doi:10.4102/jamba.v13i1.1159,-1,,,,0,True,,pending
doi:10.33751/jhss.v5i1.3387,11,11,,11,1,False,,pending
doi:10.1177/02704676231224705,9,9,,9,1,False,,pending
doi:10.48047/rigeo.11.05.302,6,6,6.1,6,2,False,,pending
doi:10.54069/attadrib.v5i2.247,-1,,,,0,True,,pending
doi:10.15700/saje.v41n2a1862,1,1,1.1,1,2,False,,pending
doi:10.2139/ssrn.4808835,-1,,,,0,True,,pending
doi:10.54732/jeecs.v6i1.190,2,2,2.0,2,2,False,,pending
doi:10.31538/tijie.v4i3.598,11,11,,11,1,False,,pending
doi:10.1080/01490400.2020.1829519,13,13,,13,1,False,,pending
doi:10.29007/3542,2,2,2.1,2,2,False,,pending
doi:10.4314/gjedr.v19i1.13,-1,,,,0,True,,pending
doi:10.29240/estetik.v3i1.1479,1,1,,1,1,False,,pending
doi:10.3390/educsci12040254,0,0,0.0,0,2,False,,pending
doi:10.61707/4wesnw44,1,1,1.0,1,2,False,,pending
doi:10.58557/(ijeh).v5i1.286,-1,,,,0,True,,pending
doi:10.1080/13603124.2020.1804624,0,0,,0,1,False,,pending
doi:10.33423/jmpp.v24i3.6504,2,2,2.1,2,2,False,,pending
doi:10.35445/alishlah.v17i2.6969,-1,,,,0,True,,pending
doi:10.4102/hsag.v27i0.1945,-1,,,,0,True,,pending
doi:10.17275/per.23.76.10.5,-1,,,,0,True,,pending
doi:10.17853/1994-5639-2025-4-175-194,-1,,,,0,True,,pending
doi:10.25446/oxford.21107554,-1,,,,0,True,,pending
record:124fb0e5a4752dec773fe485,-1,,,,0,True,,pending
doi:10.1201/9781003107279-32,-1,,,,0,True,,pending
doi:10.1016/j.ssaho.2023.100495,2,2,,2,1,False,,pending
doi:10.31538/munaddhomah.v3i1.159,0,0,,0,1,False,,pending
doi:10.1111/ejed.12486,-1,,,,0,True,,pending
doi:10.55681/nusra.v5i1.2148,11,11,,11,1,False,,pending
doi:10.47772/ijriss.2023.7524,10,10,,10,1,False,,pending
doi:10.22460/empowerment.v9i2p190-195.1673,11,11,,11,1,False,,pending
doi:10.29103/ijevs.v2i10.3309,11,11,,11,1,False,,pending
doi:10.5281/zenodo.8240850,1,1,1.0,1,2,False,,pending
doi:10.1109/iccta64612.2024.10974894,2,2,2.0,2,2,False,,pending
